🌌☘️📡央卫秒播🍅,#genre#
中視,http://220.132.15.209:5008/of-4gtv-4gtv040/index.m3u8
華視,http://220.132.15.209:5008/of-4gtv-4gtv041/index.m3u8
好消息,http://220.132.15.209:5008/of-litv-ftv16/index.m3u8
好消息2台,http://220.132.15.209:5008/of-litv-ftv17/index.m3u8
國會頻道1台,http://220.132.15.209:5008/of-4gtv-4gtv084/index.m3u8
國會頻道2台,http://220.132.15.209:5008/of-4gtv-4gtv085/index.m3u8
東森購物一台,http://220.132.15.209:5008/of-4gtv-4gtv102/index.m3u8
東森購物二台,http://220.132.15.209:5008/of-4gtv-4gtv103/index.m3u8
🍅電影戲劇,#genre#
中視經典台,http://220.132.15.209:5008/4gtv-4gtv080/index.m3u8
ROCK Entertainment,http://220.132.15.209:5008/4gtv-live080/index.m3u8
公視戲劇,http://220.132.15.209:5008/4gtv-4gtv042/index.m3u8
民視影劇,http://220.132.15.209:5008/litv-ftv09/index.m3u8
HITS頻道,http://220.132.15.209:5008/4gtv-live620/index.m3u8
霹靂布袋戲,http://220.132.15.209:5008/4gtv-live145/index.m3u8
靖天戲劇,http://220.132.15.209:5008/4gtv-4gtv058/index.m3u8
靖洋戲劇,http://220.132.15.209:5008/4gtv-4gtv045/index.m3u8
金光布袋戲,http://220.132.15.209:5008/4gtv-live144/index.m3u8
ROCK Action,http://220.132.15.209:5008/4gtv-live138/index.m3u8
采昌影劇,http://220.132.15.209:5008/4gtv-4gtv049/index.m3u8
靖天映畫,http://220.132.15.209:5008/4gtv-4gtv055/index.m3u8
靖天電影,http://220.132.15.209:5008/4gtv-4gtv061/index.m3u8
影迷數位電影台,http://220.132.15.209:5008/4gtv-4gtv011/index.m3u8
amc 電影台,http://220.132.15.209:5008/4gtv-4gtv017/index.m3u8
Cinema World,http://220.132.15.209:5008/4gtv-live069/index.m3u8
歐洲光影,http://220.132.15.209:5008/litv-ftv10/index.m3u8
TVBS台劇台,http://220.132.15.209:5008/4gtv-live088/index.m3u8
經典電影台,http://220.132.15.209:5008/4gtv-live021/index.m3u8
戲劇免費看1台,http://220.132.15.209:5008/4gtv-live010/index.m3u8
中視經典台,http://220.132.15.209:5008/li-4gtv-4gtv080/index.m3u8
龍華洋片,http://220.132.15.209:5008/li-litv-longturn02/index.m3u8
龍華電影,http://220.132.15.209:5008/li-litv-longturn03/index.m3u8
龍華日韓,http://220.132.15.209:5008/li-litv-longturn11/index.m3u8
龍華偶像,http://220.132.15.209:5008/li-litv-longturn12/index.m3u8
龍華戲劇,http://220.132.15.209:5008/li-litv-longturn18/index.m3u8
龍華經典,http://220.132.15.209:5008/li-litv-longturn21/index.m3u8
公視戲劇,http://220.132.15.209:5008/li-4gtv-4gtv042/index.m3u8
民視影劇,http://220.132.15.209:5008/li-litv-ftv09/index.m3u8
靖天戲劇,http://220.132.15.209:5008/li-4gtv-4gtv058/index.m3u8
靖洋戲劇,http://220.132.15.209:5008/li-4gtv-4gtv045/index.m3u8
采昌影劇,http://220.132.15.209:5008/li-4gtv-4gtv049/index.m3u8
靖天映畫,http://220.132.15.209:5008/li-4gtv-4gtv055/index.m3u8
靖天電影,http://220.132.15.209:5008/li-4gtv-4gtv061/index.m3u8
影迷數位電影台,http://220.132.15.209:5008/li-4gtv-4gtv011/index.m3u8
amc 電影台,http://220.132.15.209:5008/li-4gtv-4gtv017/index.m3u8
台灣戲劇台,http://220.132.15.209:5008/li-litv-longturn22/index.m3u8
台灣戲劇台,http://220.132.15.209:5008/litv-longturn22/index.m3u8
龍華洋片,http://220.132.15.209:5008/litv-longturn02/index.m3u8
龍華電影,http://220.132.15.209:5008/litv-longturn03/index.m3u8
龍華日韓,http://220.132.15.209:5008/litv-longturn11/index.m3u8
龍華偶像,http://220.132.15.209:5008/litv-longturn12/index.m3u8
龍華戲劇,http://220.132.15.209:5008/litv-longturn18/index.m3u8
龍華經典,http://220.132.15.209:5008/litv-longturn21/index.m3u8
🍅生活旅遊,#genre#
Smart知識台,http://220.132.15.209:5008/litv-longturn19/index.m3u8
Global Trekker,http://220.132.15.209:5008/4gtv-live112/index.m3u8
Lifetime,http://220.132.15.209:5008/4gtv-live029/index.m3u8
INULTRA,http://220.132.15.209:5008/4gtv-live096/index.m3u8
Pet Club TV,http://220.132.15.209:5008/4gtv-4gtv110/index.m3u8
民視旅遊,http://220.132.15.209:5008/litv-ftv07/index.m3u8
滾動力 Rollor,http://220.132.15.209:5008/4gtv-live012/index.m3u8
亞洲旅遊,http://220.132.15.209:5008/4gtv-4gtv076/index.m3u8
fun探索娛樂台,http://220.132.15.209:5008/4gtv-live011/index.m3u8
幸福空間居家台,http://220.132.15.209:5008/4gtv-live206/index.m3u8
LOVE NATURE,http://220.132.15.209:5008/4gtv-live208/index.m3u8
ELTA生活旅遊,http://220.132.15.209:5008/4gtv-live120/index.m3u8
LUXE TV,http://220.132.15.209:5008/4gtv-live121/index.m3u8
TV5MONDE Style,http://220.132.15.209:5008/4gtv-live122/index.m3u8
MagellanTV頻道,http://220.132.15.209:5008/4gtv-live123/index.m3u8
Pet Club TV,http://220.132.15.209:5008/li-4gtv-4gtv110/index.m3u8
民視旅遊,http://220.132.15.209:5008/li-litv-ftv07/index.m3u8
亞洲旅遊,http://220.132.15.209:5008/li-4gtv-4gtv076/index.m3u8
Smart知識台,http://220.132.15.209:5008/li-litv-longturn19/index.m3u8
亞洲旅遊,http://220.132.15.209:5008/of-4gtv-4gtv076/index.m3u8
💎【香港r.jdshipin.com】,#genre#
无线新闻,http://r.jdshipin.com/CkuBd
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://r.jdshipin.com/n90gt
翡翠台5,http://r.jdshipin.com/GeWKr
明珠台,http://r.jdshipin.com/ZQ4kN
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB Plus,http://r.jdshipin.com/ndGgS
无线财经,http://r.jdshipin.com/jUx8K
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://r.jdshipin.com/Voac4
华丽翡翠台,http://r.jdshipin.com/thuYX
ViuTV,http://r.jdshipin.com/vSJvl
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://r.jdshipin.com/NfC0f
好莱坞电影,http://r.jdshipin.com/QFhCq
澳视澳门,http://r.jdshipin.com/n2YZI
咪咕体育4K,http://r.jdshipin.com/ln4xk
广东珠江,http://r.jdshipin.com/sE5vO
广东体育,http://r.jdshipin.com/LiYdg
广州综合,http://r.jdshipin.com/iR6Gq
广州影视,http://r.jdshipin.com/TcKr2
广州南国都市,http://r.jdshipin.com/nWaZO
广州综合,http://r.jdshipin.com/snhya
广州影视,http://r.jdshipin.com/sFw4S
海峡卫视,http://r.jdshipin.com/WtYt3
🍅☘️港澳台api.mytv666.top,#genre#
🍅☘️港台斯玛特,#genre#
翡翠台,http://mytv6688.xyz/smt.php?id=jade_twn
翡翠台,http://mytv6688.xyz/smt.php?id=Jade_xue
无线新闻台,http://mytv6688.xyz/smt.php?id=inews_twn
J 2,http://mytv6688.xyz/smt.php?id=j2_twn
珍珠台,http://mytv6688.xyz/smt.php?id=pearl_twn
HOY资讯台,http://mytv6688.xyz/smt.php?id=hoycaijing_twn
TVB星河,http://mytv6688.xyz/smt.php?id=Xinhe
爱奇艺,http://mytv6688.xyz/smt.php?id=Qiyi
华丽台HD,http://mytv6688.xyz/smt.php?id=Wlt
欢喜台HD,http://mytv6688.xyz/smt.php?id=Huahee
Astro QJ,http://mytv6688.xyz/smt.php?id=Quanjia
TVB Jade,http://mytv6688.xyz/smt.php?id=Tvbjade
TVB Asia,http://mytv6688.xyz/smt.php?id=Tvbasia
TVB Entertainment,http://mytv6688.xyz/smt.php?id=Tvbentertainment
TVB Classic,http://mytv6688.xyz/smt.php?id=Tvbclassic
RHK 31,http://mytv6688.xyz/smt.php?id=rhk31_twn
RHK 32,http://mytv6688.xyz/smt.php?id=rhk32_twn
Viu6,http://mytv6688.xyz/smt.php?id=viusix_twn
VIUTV1,http://mytv6688.xyz/smt.php?id=viu1_twn
TVBS HD,http://mytv6688.xyz/smt.php?id=tvbs
中天新闻 HD,http://mytv6688.xyz/smt.php?id=ctinews
中天娱乐 CTI Entertaiment,http://mytv6688.xyz/smt.php?id=ctient
中天综合 CTI Metro,http://mytv6688.xyz/smt.php?id=ctizhonghe
中天亚洲台,http://mytv6688.xyz/smt.php?id=ctiasia_twn
台视 TTV HD,http://mytv6688.xyz/smt.php?id=ttv_taiwan
台视新闻台,http://mytv6688.xyz/smt.php?id=ttvnews_twn
台视综合台,http://mytv6688.xyz/smt.php?id=ttvzhonghe
中视 HD,http://mytv6688.xyz/smt.php?id=zhongshihd_twn
中视新闻台,http://mytv6688.xyz/smt.php?id=zhongshinews_twn
民视 HD,http://mytv6688.xyz/smt.php?id=ftvhd_taiwan
民视新闻台 FTV News,http://mytv6688.xyz/smt.php?id=ftvnew_taiwan
民视台湾台,http://mytv6688.xyz/smt.php?id=ftvtaiwan_twn
华视 CTS HD,http://mytv6688.xyz/smt.php?id=ctshd_twn
公视 CTV,http://mytv6688.xyz/smt.php?id=ctv18_twn
八大第一 GTV First,http://mytv6688.xyz/smt.php?id=badafirst
八大综合 GTV Metro,http://mytv6688.xyz/smt.php?id=badazhonghe
八大戏剧 GTV Drama,http://mytv6688.xyz/smt.php?id=badadrama
八大娱乐 GTV Entertainment,http://mytv6688.xyz/smt.php?id=badaentertain
HBO_HD,http://mytv6688.xyz/smt.php?id=hbohd_twn
HBO_HITS,http://mytv6688.xyz/smt.php?id=hbohit_twn
Hollywood Movies,http://mytv6688.xyz/smt.php?id=hollywoodmovies_twn
三立台湾 Sanli Taiwan,http://mytv6688.xyz/smt.php?id=sanlitaiwan
三立戏剧台,http://mytv6688.xyz/smt.php?id=sanlixiju_twn
三立综合 Sanli Metro,http://mytv6688.xyz/smt.php?id=sanlizhonghe
三立都会台,http://mytv6688.xyz/smt.php?id=sanlidouhui
东森新闻 ETTV News,http://mytv6688.xyz/smt.php?id=ettvnews
CINEMAX,http://mytv6688.xyz/smt.php?id=cinemax_twn
东森综合 ETTV Metro,http://mytv6688.xyz/smt.php?id=ettvzhonghe
东森戏剧 ETTV Drama,http://mytv6688.xyz/smt.php?id=ettvdrama
东森超视,http://mytv6688.xyz/smt.php?id=ettvsuper
东森财经新闻 ETTV Business,http://mytv6688.xyz/smt.php?id=ettvcaijing_twn
寰宇财经,http://mytv6688.xyz/smt.php?id=huanyutaiwan_twn
寰宇新闻台,http://mytv6688.xyz/smt.php?id=huanyuxinwen_twn
公视2,http://mytv6688.xyz/smt.php?id=ctv2_twn
大爱1台,http://mytv6688.xyz/smt.php?id=daai_twn
非凡新闻台,http://mytv6688.xyz/smt.php?id=feifannews_twn
龙华戏剧 Lunghua Drama,http://mytv6688.xyz/smt.php?id=lunghuaxiju_twn
龙华经典台,http://mytv6688.xyz/smt.php?id=lunghuajingdian_twn
龙华偶像,http://mytv6688.xyz/smt.php?id=lunghuaidol_twn
AXN Taiwan,http://mytv6688.xyz/smt.php?id=axn_twn
靖天国际台,http://mytv6688.xyz/smt.php?id=jingtianintl_twn
年代新闻,http://mytv6688.xyz/smt.php?id=niandainews_twn
纬来日本台,http://mytv6688.xyz/smt.php?id=videolandjapan
纬来电影台,http://mytv6688.xyz/smt.php?id=videolandmovie
纬来体育台,http://mytv6688.xyz/smt.php?id=videolandsport
纬来综合台,http://mytv6688.xyz/smt.php?id=videolandzonghe
纬来育乐,http://mytv6688.xyz/smt.php?id=videolandyule
纬来精彩,http://mytv6688.xyz/smt.php?id=videolandspecial_twn
好消息 2,http://mytv6688.xyz/smt.php?id=good2_twn
大爱2台,http://mytv6688.xyz/smt.php?id=daai2_twn
亚洲美食,http://mytv6688.xyz/smt.php?id=afc_twn
美食星球,http://mytv6688.xyz/smt.php?id=foodplanet_twn
亚洲旅游 TLC Asia,http://mytv6688.xyz/smt.php?id=tlc_twn
东森电影 ETTV Movie,http://mytv6688.xyz/smt.php?id=ettvmovie
阿里郎 Arirang,http://mytv6688.xyz/smt.php?id=arirang_twn
博斯运动 1,http://mytv6688.xyz/smt.php?id=bosisport1_twn
博斯运动 2,http://mytv6688.xyz/smt.php?id=bosisport2_twn
博斯高球2 HD,http://mytv6688.xyz/smt.php?id=bosigolf2_twn
博斯网球 HD,http://mytv6688.xyz/smt.php?id=bositennis_twn
东森洋片 ETTV Western,http://mytv6688.xyz/smt.php?id=ettvwestern
龙华洋片 Lunghua Western,http://mytv6688.xyz/smt.php?id=lunghuawestern_twn
博斯无限,http://mytv6688.xyz/smt.php?id=bosiunlimited_twn
MTV Live,http://mytv6688.xyz/smt.php?id=mtvhd_twn
龙详时代,http://mytv6688.xyz/smt.php?id=lungxiangtime_twn
EYETV 旅游,http://mytv6688.xyz/smt.php?id=eyetvtravel_twn
靖天卡通台,http://mytv6688.xyz/smt.php?id=jingtiancartoon_twn
EYETV 戏剧,http://mytv6688.xyz/smt.php?id=eyetvxiju_twn
卫视中文台 Star Movies Chinese,http://mytv6688.xyz/smt.php?id=weishichinese_twn
东森幼幼 Yoyo TV,http://mytv6688.xyz/smt.php?id=yoyo_twn
卫视电影台,http://mytv6688.xyz/smt.php?id=weishimovie_twn
美亚电影,http://mytv6688.xyz/smt.php?id=meiyamovie_twn
爱尔达影剧台,http://mytv6688.xyz/smt.php?id=eltayingju_twn
爱尔达综合台,http://mytv6688.xyz/smt.php?id=eltazonghe_twn
星卫电影,http://mytv6688.xyz/smt.php?id=xingwei_movie
爱尔达影剧,http://mytv6688.xyz/smt.php?id=eltayingju_twn
AFC 亚洲旅游台,http://mytv6688.xyz/smt.php?id=asiatravel_twn
爱尔达体育2台,http://mytv6688.xyz/smt.php?id=eltasport2_twn
爱尔达体育3台,http://mytv6688.xyz/smt.php?id=eltasport3_twn

HBO_HD,http://mytv6688.xyz/smt.php?id=hbohd_twn
HBO_HITS,http://mytv6688.xyz/smt.php?id=hbohit_twn
Hollywood Movies,http://mytv6688.xyz/smt.php?id=hollywoodmovies_twn
CCTV-6,http://mytv6688.xyz/smt.php?id=cctv6
CINEMAX,http://mytv6688.xyz/smt.php?id=cinemax_twn
Cinemax,http://mytv6688.xyz/smt.php?id=Cinemax
AXN Taiwan,http://mytv6688.xyz/smt.php?id=axn_twn
大爱2台,http://mytv6688.xyz/smt.php?id=daai2_twn
东森电影 ETTV Movie,http://mytv6688.xyz/smt.php?id=ettvmovie
东森洋片 ETTV Western,http://mytv6688.xyz/smt.php?id=ettvwestern
龙华洋片,http://mytv6688.xyz/smt.php?id=lunghuawestern_twn
Animax,http://mytv6688.xyz/smt.php?id=Animax
龙详时代,http://mytv6688.xyz/smt.php?id=lungxiangtime_twn
Movies Now HD,http://mytv6688.xyz/smt.php?id=moviesnow_raj
Star Movies HD,http://mytv6688.xyz/smt.php?id=starmovies_raj
卫视中文台 Star Movies Chinese,http://mytv6688.xyz/smt.php?id=weishichinese_twn
HBO Family,http://mytv6688.xyz/smt.php?id=Hbofamily
Hits,http://mytv6688.xyz/smt.php?id=Hits
Warner TV,http://mytv6688.xyz/smt.php?id=WarnerTV
卫视电影台,http://mytv6688.xyz/smt.php?id=weishimovie_twn
HBO HD,http://mytv6688.xyz/smt.php?id=Hbo
美亚电影,http://mytv6688.xyz/smt.php?id=meiyamovie_twn
HBO Signature,http://mytv6688.xyz/smt.php?id=Hbosignature
HBO Hits,http://mytv6688.xyz/smt.php?id=Hbohitshd
星卫电影,http://mytv6688.xyz/smt.php?id=xingwei_movie
SCM,http://mytv6688.xyz/smt.php?id=Weishimovie
Dreamworks,http://mytv6688.xyz/smt.php?id=Dreamworks
Thrill,http://mytv6688.xyz/smt.php?id=Thrill
Hits Movie,http://mytv6688.xyz/smt.php?id=Hitsmovie
One,http://mytv6688.xyz/smt.php?id=One
tvN Movie,http://mytv6688.xyz/smt.php?id=Tvnmovie
Celestial Classic,http://mytv6688.xyz/smt.php?id=Celestial2
Celestial Movies HD,http://mytv6688.xyz/smt.php?id=Celestialindo
Axn HD,http://mytv6688.xyz/smt.php?id=Axn
Paramount Network,http://mytv6688.xyz/smt.php?id=Paramountnetwork
Astrol Kplus,http://mytv6688.xyz/smt.php?id=Kplus
Rock Actions,http://mytv6688.xyz/smt.php?id=Rockaction
Rock Entertainment,http://mytv6688.xyz/smt.php?id=Rockentertain
